hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
1178,0,5.8,62498,1,12,93
1179,0,4.1,62499,0,0,92
1180,0,5.4,62500,0,0,95
1181,0,6.1,62501,0,0,90
1182,556,8.7,62502,0,0,74
1183,711,11.4,62503,0,0,59
1184,915,16.2,62504,4,51,44
1185,1052,20.5,62505,12,130,35
1186,665,25,62506,17,158,30
1187,1169,27.1,62507,21,156,28
1188,1061,28.6,62508,19,80,27
1189,446,28,62509,14,0,28
1190,847,27.8,62510,5,0,28
1191,593,26.2,62511,1,0,29
1192,134,25.2,62512,0,0,32
1193,67,22.8,62513,6,140,37
1194,0,21.3,62514,12,242,44
1195,0,19,62515,17,293,53
1196,0,17.9,62516,14,228,61
1197,0,15.8,62517,8,124,68
1198,0,14,62518,0,0,72
1199,0,10.6,62519,0,0,80
1200,0,8.2,62520,0,0,84
1201,0,5.4,62521,0,0,95
1202,0,4.8,62522,1,26,96
1203,0,4.2,62523,3,40,92
1204,0,9.2,62524,0,0,86
1205,0,10.8,62525,0,0,84
1206,670,13.1,62526,0,0,76
1207,735,16.4,62527,0,0,67
1208,888,19,62528,1,19,57
1209,462,21.8,62529,9,81,48
1210,737,23.4,62530,17,135,43
1211,602,25.1,62531,29,213,40
1212,801,25.5,62532,36,254,41
1213,894,25.6,62533,42,293,43
1214,454,24.3,62534,39,287,46
1215,683,22.8,62535,36,298,50
1216,487,20.6,62536,31,293,52
1217,243,19.1,62537,30,314,56
1218,0,17.2,62538,27,299,61
1219,0,16.2,62539,25,270,66
1220,0,14.8,62540,17,179,74
1221,0,14.2,62541,9,93,80
1222,0,13.4,62542,0,0,83
1223,0,13.3,62543,0,0,83
1224,0,12.5,62544,0,0,81
1225,0,11.8,62545,0,0,80
1226,0,10.2,62546,0,10,82
1227,0,9.5,62547,3,24,83
1228,0,9.4,62548,0,0,88
1229,0,8.6,62549,10,70,90
1230,21,9.1,62550,21,158,86
1231,41,10.6,62551,36,293,77
1232,246,13.9,62552,43,331,62
1233,797,17.4,62553,51,351,51
1234,584,21,62554,53,293,41
1235,1027,23.1,62555,60,284,36
1236,967,24.4,62556,63,256,32
1237,926,24.2,62557,67,293,33
1238,643,23.9,62558,61,287,35
1239,361,22.8,62559,55,318,40
1240,261,21.8,62560,42,293,46
1241,130,19.9,62561,35,305,54
1242,0,18.1,62562,26,266,62
1243,0,15.8,62563,25,270,69
1244,0,14.1,62564,22,239,74
1245,0,12.5,62565,25,276,79
1246,0,11.8,62566,25,293,80
1247,0,11.2,62567,29,355,83
1248,0,11.3,62568,24,334,83
1249,0,11,62569,19,293,86
1250,0,10.9,62570,8,156,86
1251,0,10.1,62571,3,68,88
1252,0,7,62572,25,293,90
1253,0,7,62573,18,278,92
1254,239,8.7,62574,15,278,87
1255,358,10.6,62575,17,293,77
1256,855,14.6,62576,27,302,63
1257,568,18,62577,39,305,52
1258,909,21.8,62578,53,293,43
1259,468,23.4,62579,61,283,37
1260,977,24.8,62580,64,280,34
1261,863,24.4,62581,61,293,32
1262,812,24.6,62582,56,305,33
1263,649,23.3,62583,46,306,37
1264,613,22.2,62584,36,270,42
1265,307,19.3,62585,23,199,51
1266,0,17.1,62586,11,96,60
1267,0,14.2,62587,0,0,72
1268,0,13.1,62588,0,0,80
1269,0,11.6,62589,0,0,86
1270,0,11.2,62590,0,0,86
1271,0,9.5,62591,7,106,88
1272,0,8.6,62592,18,213,87
1273,0,7,62593,25,293,87
1274,0,6.9,62594,30,322,86
1275,0,6.3,62595,29,317,90
1276,0,4.4,62596,0,0,95
1277,0,4.4,62597,0,0,92
1278,221,6.4,62598,0,0,93
1279,443,9.2,62599,0,0,90
1280,846,13.6,62600,10,105,69
1281,431,17.6,62601,16,177,52
1282,572,21.6,62602,25,270,39
1283,1105,23.9,62603,26,276,33
1284,776,25.9,62604,28,297,31
1285,1037,26.6,62605,25,270,32
1286,923,27.2,62606,28,297,34
1287,231,26.2,62607,26,276,38
1288,582,24.4,62608,25,270,42
1289,291,20.6,62609,16,177,50
1290,0,16.9,62610,10,105,58
1291,0,13,62611,0,0,71
1292,0,11.1,62612,0,0,78
1293,0,9.8,62613,0,0,87
1294,0,10,62614,0,0,86
1295,0,9.5,62615,0,0,90
1296,0,9.2,62616,2,22,87
1297,0,7.6,62617,0,0,90
1298,0,6.4,62618,2,22,87
1299,0,4.8,62619,0,0,92
1300,0,4.6,62620,0,0,95
1301,0,4.7,62621,0,0,92
1302,358,7,62622,0,0,93
1303,585,10,62623,0,0,93
1304,434,15.1,62624,5,103,71
1305,1012,19.6,62625,12,221,53
1306,805,24.2,62626,17,315,38
1307,492,26.4,62627,20,347,30
1308,1112,28.1,62628,19,324,25
1309,1047,28,62629,17,270,25
1310,967,28.2,62630,13,232,26
1311,840,27,62631,14,230,31
1312,132,25.8,62632,17,270,36
1313,66,22.8,62633,23,314,42
1314,0,20.2,62634,26,333,48
1315,0,17,62635,25,293,56
1316,0,15.4,62636,18,205,60
1317,0,13.5,62637,9,91,68
1318,0,12.6,62638,0,0,73
1319,0,10.5,62639,0,0,82
1320,0,9.1,62640,0,0,84
1321,0,6.8,62641,0,0,90
1322,0,5.8,62642,2,34,88
1323,0,4.4,62643,3,31,93
1324,0,5,62644,0,0,95
1325,0,5.8,62645,0,0,99
1326,568,8.2,62646,0,0,88
1327,699,11.6,62647,0,0,76
1328,716,16.3,62648,13,111,57
1329,1028,20.7,62649,30,198,44
1330,1102,24.8,62650,53,315,34
1331,429,27,62651,70,332,30
1332,697,27.9,62652,83,348,27
1333,791,27.2,62653,86,293,27
1334,786,26.1,62654,87,294,28
1335,300,24.5,62655,83,264,31
1336,79,23.2,62656,83,293,35
1337,40,21.6,62657,82,274,45
1338,0,20.5,62658,85,305,54
1339,0,19,62659,83,293,66
1340,0,17.8,62660,81,328,72
1341,0,15.9,62661,69,294,79
1342,0,14,62662,53,270,79
1343,0,11.4,62663,30,160,83
1344,0,9.2,62664,13,91,83
1345,0,7,62665,0,0,87
1346,0,5.7,62666,0,0,88
1347,0,4.8,62667,0,0,93
1348,0,13.8,62668,53,270,62
1349,0,14.1,62669,55,278,51
1350,252,15,62670,52,283,45
1351,504,16.6,62671,53,293,40
1352,809,19.1,62672,50,291,38
1353,414,22,62673,59,294,33
1354,884,25,62674,72,293,29
1355,332,27.3,62675,97,303,22
1356,695,28.8,62676,110,307,18
1357,319,29,62677,120,315,16
1358,859,28.3,62678,110,309,19
1359,718,26.6,62679,100,305,26
1360,132,24.6,62680,78,293,36
1361,66,22.3,62681,62,291,46
1362,0,20.4,62682,51,287,54
1363,0,18.6,62683,53,293,57
1364,0,17.4,62684,54,290,62
1365,0,16.3,62685,61,295,64
1366,0,15.6,62686,61,293,69
1367,0,14.9,62687,65,298,74
1368,0,14.4,62688,61,294,80
1369,0,14,62689,61,293,79
1370,0,13.9,62690,56,280,78
1371,0,13.7,62691,56,276,70
1372,0,7.4,62692,0,0,92
1373,0,8.1,62693,0,0,93
1374,291,10,62694,0,0,86
1375,582,13,62695,0,0,79
1376,471,16.2,62696,9,81,66
1377,845,19.3,62697,16,120,59
1378,948,22,62698,25,180,48
1379,876,24.4,62699,27,166,44
1380,305,26.4,62700,29,187,37
1381,1080,28.2,62701,25,180,35
1382,385,29.2,62702,24,240,30
1383,795,29.1,62703,19,253,31
1384,542,27.4,62704,17,270,35
1385,254,24.4,62705,10,186,46
1386,0,20.6,62706,6,112,59
1387,0,16.8,62707,0,0,77
1388,0,13.8,62708,0,0,85
1389,0,12.1,62709,0,0,90
1390,0,11.6,62710,0,0,82
1391,0,11.7,62711,0,0,81
1392,0,11.5,62712,1,26,80
1393,0,10.8,62713,0,0,86
1394,0,9.4,62714,2,18,88
1395,0,8.1,62715,0,0,93
1396,0,8.8,62716,0,0,95
1397,0,9.8,62717,0,0,90
1398,370,12.7,62718,0,0,77
1399,739,15.4,62719,0,0,68
1400,950,19.4,62720,11,84,57
1401,906,22.1,62721,22,137,51
1402,287,25,62722,31,180,46
1403,723,26.1,62723,30,137,43
1404,855,27.6,62724,25,84,40
1405,901,28.2,62725,14,0,38
1406,585,29.5,62726,7,0,35
1407,926,28.9,62727,0,0,36
1408,258,27.6,62728,0,0,40
1409,129,23.7,62729,0,4,49
1410,0,20,62730,1,23,61
1411,0,16,62731,0,0,77
1412,0,14.5,62732,1,6,84
1413,0,13.4,62733,0,0,85
1414,0,13.8,62734,0,0,79
1415,0,12.8,62735,0,0,79
1416,0,14.4,62736,34,107,91
1417,0,15.8,62737,53,113,90
1418,0,15.8,62738,63,136,92
1419,0,15.8,62739,61,98,92
1420,0,9.8,62740,0,0,86
1421,0,10,62741,0,0,90
1422,3,11.6,62742,0,0,84
1423,99,13.4,62743,0,0,79
1424,698,16.5,62744,7,105,65
1425,700,19.2,62745,15,220,56
1426,815,22,62746,25,315,47
1427,691,23.3,62747,32,344,44
1428,393,24.3,62748,39,324,41
1429,865,24.2,62749,42,270,41
1430,896,24.2,62750,44,237,40
1431,768,23.1,62751,44,233,42
1432,564,21.8,62752,42,270,44
1433,4,19.2,62753,36,304,55
1434,0,16.9,62754,29,316,66
1435,0,14.4,62755,19,270,82
1436,0,13.3,62756,11,188,86
1437,0,12.4,62757,4,81,89
1438,0,12.4,62758,0,0,83
1439,0,11.7,62759,0,0,84
1440,0,11.4,62760,0,0,80
1441,0,10.4,62761,0,0,84
1442,0,10.1,62762,2,33,82
1443,0,9.5,62763,1,29,87
1444,0,10.2,62764,0,0,88
1445,0,9.9,62765,5,84,93
1446,79,11.1,62766,9,186,90
1447,407,12.8,62767,14,270,85
1448,632,16.2,62768,17,310,71
1449,812,19.2,62769,21,303,60
1450,558,22.4,62770,25,270,49
1451,611,23.8,62771,32,242,44
1452,861,25,62772,37,242,41
1453,321,24.8,62773,42,270,41
1454,245,25.1,62774,41,303,40
1455,177,24.2,62775,35,310,44
1456,675,23.4,62776,25,270,46
1457,299,21.1,62777,15,186,54
1458,0,19,62778,5,84,61
1459,0,16.4,62779,0,0,70
1460,0,15.2,62780,0,0,72
1461,0,14,62781,0,0,75
1462,0,13.8,62782,0,0,73
1463,0,12.9,62783,2,28,78
1464,0,12.5,62784,1,28,80
1465,0,11.4,62785,0,0,86
1466,0,11.1,62786,0,0,85
1467,0,10.2,62787,0,0,89
1468,0,8.6,62788,0,0,90
1469,0,8.8,62789,0,0,93
1470,27,10.7,62790,0,0,89
1471,54,12.6,62791,0,0,83
1472,654,16.2,62792,7,114,69
1473,660,19.2,62793,14,192,58
1474,814,22.8,62794,25,293,47
1475,1026,24.7,62795,34,299,40
1476,873,26.6,62796,44,322,35
1477,908,27,62797,50,293,33
1478,697,27.6,62798,54,322,32
1479,832,26.2,62799,50,299,34
1480,446,24.4,62800,42,293,39
1481,11,20.7,62801,26,192,50
1482,0,18,62802,12,114,62
1483,0,15.2,62803,0,0,78
1484,0,14.8,62804,0,0,83
1485,0,14.3,62805,0,0,87
1486,0,14.8,62806,0,0,82
1487,0,13.6,62807,1,0,82
1488,0,12.5,62808,2,24,80
1489,0,10.2,62809,0,0,86
1490,0,9.3,62810,1,24,86
1491,0,8.1,62811,0,0,91
1492,0,10.6,62812,0,0,95
1493,0,10.2,62813,0,0,94
1494,46,11.6,62814,0,0,99
1495,361,13.6,62815,0,0,89
1496,730,17.3,62816,14,121,62
1497,934,20.8,62817,27,208,47
1498,666,24.4,62818,42,315,33
1499,718,26.3,62819,46,321,32
1500,1084,27.9,62820,48,335,30
1501,818,28,62821,42,293,34
1502,658,28.2,62822,38,309,33
1503,754,27.2,62823,30,278,35
1504,314,26,62824,25,270,36
1505,226,23.4,62825,15,175,46
1506,0,21,62826,8,106,56
1507,0,18.4,62827,0,0,73
1508,0,17.2,62828,0,0,78
1509,0,16.1,62829,0,0,86
1510,0,16,62830,0,0,81
1511,0,15.2,62831,0,0,86
1512,0,14.6,62832,1,22,84
1513,0,13.2,62833,0,0,91
1514,0,12.4,62834,3,26,87
1515,0,11,62835,0,0,96
1516,0,8.4,62836,0,0,91
1517,0,9,62837,0,0,97
1518,25,11.3,62838,0,0,94
1519,506,14,62839,0,0,90
1520,583,18.2,62840,3,51,76
1521,872,21.7,62841,11,149,64
1522,762,25.4,62842,19,248,51
1523,912,27.3,62843,29,335,43
1524,951,28.9,62844,32,355,35
1525,408,29,62845,31,315,32
1526,559,29.1,62846,21,208,30
1527,413,27.6,62847,10,97,33
1528,436,25.6,62848,0,0,40
1529,107,22,62849,0,0,53
1530,0,19,62850,0,0,69
1531,0,16,62851,0,0,86
1532,0,15,62852,1,15,92
1533,0,14.2,62853,2,20,93
1534,0,14.4,62854,0,0,84
1535,0,13.3,62855,0,0,81
1536,0,12.3,62856,0,0,78
1537,0,10.2,62857,0,0,82
1538,0,9.2,62858,0,7,82
1539,0,8,62859,1,16,90
1540,0,8.6,62860,0,0,92
1541,0,9.4,62861,3,31,99
1542,272,12,62862,1,5,92
1543,523,15,62863,0,0,84
1544,851,19.2,62864,0,0,66
1545,1001,22.7,62865,0,0,53
1546,799,26,62866,0,0,40
1547,1092,27.5,62867,12,116,35
1548,474,28.6,62868,19,188,32
1549,593,28.4,62869,25,248,34
1550,363,28.2,62870,19,188,36
1551,749,26.7,62871,12,116,43
1552,237,24.8,62872,0,0,49
1553,13,21.4,62873,0,0,61
1554,0,18.4,62874,0,0,73
1555,0,15.4,62875,0,0,86
1556,0,14.1,62876,1,5,91
1557,0,13.1,62877,3,31,96
1558,0,13.2,62878,0,0,91
1559,0,12.5,62879,1,8,91
1560,0,11.8,62880,0,0,89
1561,0,10.2,62881,0,0,90
1562,0,9.3,62882,0,0,87
1563,0,8.2,62883,1,8,92
1564,0,12,62884,0,0,95
1565,0,12.9,62885,7,0,97
1566,406,15,62886,12,0,88
1567,448,16.6,62887,14,0,82
1568,198,19.1,62888,13,32,69
1569,638,20.4,62889,14,59,64
1570,635,22,62890,17,90,57
1571,149,22.2,62891,22,93,57
1572,250,22.9,62892,27,90,55
1573,222,22.8,62893,31,68,56
1574,853,23.6,62894,30,58,50
1575,799,23.3,62895,27,43,48
1576,680,23,62896,25,45,46
1577,110,21.2,62897,27,39,52
1578,0,19.9,62898,33,47,59
1579,0,18.4,62899,42,45,70
1580,0,18.5,62900,48,54,72
1581,0,18.1,62901,49,48,75
1582,0,18.2,62902,42,45,71
1583,0,16.6,62903,29,25,76
1584,0,15,62904,13,15,80
1585,0,12.6,62905,0,0,91
1586,0,11.7,62906,0,3,93
1587,0,11,62907,0,0,94
1588,0,16.6,62908,0,0,81
1589,0,16.3,62909,0,0,87
1590,28,16.8,62910,0,0,86
1591,387,17.8,62911,0,0,83
1592,250,19.2,62912,0,0,76
1593,465,20.2,62913,1,10,72
1594,519,20.4,62914,0,0,72
1595,384,19.7,62915,10,29,77
1596,403,18.4,62916,15,24,86
1597,282,17,62917,28,45,96
1598,87,16.1,62918,30,28,94
1599,431,15.8,62919,38,55,99
1600,191,16,62920,36,68,94
1601,96,16.3,62921,40,128,92
1602,0,16.4,62922,33,143,91
1603,0,16.2,62923,28,158,94
1604,0,16,62924,12,98,94
1605,0,15.9,62925,6,57,94
1606,0,16.2,62926,0,0,88
1607,0,16.8,62927,10,15,82
1608,0,17.5,62928,16,24,75
1609,0,17.8,62929,25,68,73
1610,0,17.7,62930,19,53,72
1611,0,17.2,62931,13,48,76
1612,0,10.6,62932,0,0,97
1613,0,11,62933,0,0,96
1614,27,12.4,62934,0,0,92
1615,222,14.2,62935,0,0,90
1616,599,16.7,62936,10,157,84
1617,727,19.1,62937,19,256,76
1618,592,21.4,62938,28,338,67
1619,369,23.1,62939,28,256,60
1620,922,24.7,62940,24,157,53
1621,949,25.6,62941,14,0,49
1622,434,26.3,62942,7,0,48
1623,346,26,62943,1,0,51
1624,136,25,62944,0,0,57
1625,68,23,62945,0,7,65
1626,0,20.8,62946,1,42,75
1627,0,18.4,62947,0,0,84
1628,0,16.8,62948,1,11,89
1629,0,15.6,62949,0,0,91
1630,0,15,62950,0,0,92
1631,0,14.2,62951,0,0,94
1632,0,13.5,62952,0,11,94
1633,0,12.4,62953,0,0,97
1634,0,11.5,62954,2,42,99
1635,0,10.7,62955,1,7,99
1636,0,13,62956,0,0,97
1637,0,13,62957,0,0,94
1638,263,14.7,62958,1,0,94
1639,418,16.4,62959,0,0,94
1640,503,20.1,62960,8,49,73
1641,730,22.9,62961,16,96,59
1642,1016,26.2,62962,28,158,46
1643,588,27.2,62963,32,176,44
1644,746,28.2,62964,35,179,44
1645,482,27.6,62965,28,135,50
1646,836,27.8,62966,21,94,53
1647,416,26.7,62967,8,33,59
1648,625,26,62968,0,0,62
1649,149,23.6,62969,0,0,71
1650,0,22.2,62970,0,0,76
1651,0,20.2,62971,0,0,86
1652,0,20.2,62972,15,50,86
1653,0,19.5,62973,23,73,90
1654,0,19.6,62974,28,90,85
1655,0,17.8,62975,20,61,90
1656,0,16.5,62976,12,37,88
1657,0,14.2,62977,0,0,94
1658,0,13.5,62978,0,0,91
1659,0,12.5,62979,0,0,97
1660,0,15.8,62980,25,90,98
1661,0,15.7,62981,16,70,97
1662,36,15.9,62982,23,26,94
1663,322,16.6,62983,25,90,96
1664,23,17.5,62984,45,74,96
1665,223,18.8,62985,53,124,87
1666,534,20,62986,64,90,78
1667,554,21.2,62987,54,135,63
1668,802,21.8,62988,51,92,56
1669,823,22,62989,42,113,50
1670,792,21.5,62990,53,49,55
1671,117,20.6,62991,59,93,62
1672,491,19.4,62992,75,113,76
1673,126,18.4,62993,73,252,84
1674,0,17.5,62994,76,301,90
1675,0,17,62995,67,360,90
1676,0,16.7,62996,72,263,93
1677,0,16.7,62997,68,217,91
1678,0,16.8,62998,72,135,93
1679,0,17,62999,60,207,90
1680,0,17.1,63000,53,245,90
1681,0,17,63001,36,338,89
1682,0,16.6,63002,34,277,92
1683,0,16.2,63003,23,229,93
1684,0,15.8,63004,42,113,92
1685,0,16.7,63005,42,92,89
1686,29,17.8,63006,38,88,83
1687,243,19.4,63007,42,90,76
1688,135,20.7,63008,41,109,68
1689,656,22.2,63009,49,122,62
1690,609,23.4,63010,53,135,57
1691,392,24.8,63011,64,133,53
1692,823,25.7,63012,65,136,52
1693,410,26.4,63013,64,135,52
1694,544,26.2,63014,48,146,53
1695,739,25.6,63015,33,144,56
1696,241,24.2,63016,14,135,61
1697,120,22.8,63017,7,97,68
1698,0,21.1,63018,0,52,76
1699,0,19.6,63019,0,0,86
1700,0,18,63020,0,0,92
1701,0,17.1,63021,0,0,96
1702,0,16.4,63022,0,0,96
1703,0,16.4,63023,15,38,94
1704,0,16.2,63024,26,84,92
1705,0,16.2,63025,42,113,92
1706,0,15.8,63026,45,131,92
1707,0,15.8,63027,48,124,93
1708,0,11.8,63028,0,0,95
1709,0,13.8,63029,4,36,83
1710,20,14.9,63030,15,57,76
1711,606,18.4,63031,25,90,65
1712,481,19.7,63032,37,96,60
1713,443,23,63033,39,120,53
1714,793,24.4,63034,39,135,49
1715,1066,27.7,63035,31,177,44
1716,798,27.6,63036,28,193,44
1717,446,27.2,63037,28,203,46
1718,111,22.3,63038,37,160,54
1719,269,18.4,63039,44,112,67
1720,44,13.4,63040,50,45,85
1721,22,12.5,63041,43,15,93
1722,0,11.1,63042,31,0,94
1723,0,12.2,63043,14,0,93
1724,0,10.7,63044,4,0,93
1725,0,10.9,63045,0,9,90
1726,0,9.6,63046,0,0,95
1727,0,11.5,63047,0,9,93
