hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
2704,302,34.3,20224,50,160,68
2705,21,34.1,20225,53,35,66
2706,0,33.9,20226,57,180,64
2707,0,33.1,20227,52,12,67
2708,0,32.2,20228,47,230,70
2709,0,31.4,20229,41,70,74
2710,0,30.6,20230,36,252,77
2711,0,29.7,20231,31,254,81
2712,0,28.9,20232,26,140,85
2713,0,28.6,20233,26,26,86
2714,0,28.3,20234,26,90,88
2715,0,28.1,20235,26,241,89
2716,0,27.8,20236,26,346,91
2717,0,27.5,20237,26,269,92
2718,39,27.2,20238,26,140,94
2719,66,28.1,20239,29,351,89
2720,174,29.1,20240,33,185,84
2721,45,30,20241,36,140,80
2722,377,31.3,20242,36,167,76
2723,546,32.6,20243,36,134,72
2724,552,33.9,20244,36,140,68
2725,631,34.3,20245,38,99,66
2726,670,34.6,20246,39,311,64
2727,610,35,20247,41,68,62
2728,366,35.4,20248,43,229,60
2729,37,35.7,20249,44,151,58
2730,0,36.1,20250,46,90,57
2731,0,34.9,20251,46,339,60
2732,0,33.7,20252,46,107,63
2733,0,32.5,20253,46,96,67
2734,0,31.3,20254,46,24,71
2735,0,30.1,20255,46,7,75
2736,0,28.9,20256,46,140,80
2737,0,28.6,20257,44,201,81
2738,0,28.3,20258,43,332,82
2739,0,28.1,20259,41,299,84
2740,0,27.8,20260,39,109,85
2741,0,27.5,20261,38,24,86
2742,333,27.2,20262,36,140,88
2743,190,28.5,20263,36,198,81
2744,354,29.8,20264,36,195,76
2745,721,31.1,20265,36,140,70
2746,711,32.8,20266,36,110,62
2747,789,34.4,20267,36,225,56
2748,787,36.1,20268,36,160,50
2749,781,36.3,20269,36,148,48
2750,813,36.5,20270,36,261,47
2751,656,36.6,20271,36,84,46
2752,414,36.8,20272,36,258,45
2753,47,37,20273,36,340,43
2754,0,37.2,20274,36,160,42
2755,0,35.8,20275,38,65,47
2756,0,34.4,20276,39,145,53
2757,0,33,20277,41,356,60
2758,0,31.7,20278,43,33,67
2759,0,30.3,20279,44,85,75
2760,0,28.9,20280,46,160,85
2761,0,28.7,20281,38,91,83
2762,0,28.5,20282,31,285,81
2763,0,28.3,20283,23,93,79
2764,0,28.2,20284,15,41,78
2765,0,28,20285,8,169,76
2766,0,27.8,20286,0,318,74
2767,194,27.6,20287,3,260,82
2768,35,27.4,20288,7,318,91
2769,9,27.2,20289,10,140,100
2770,17,27.8,20290,14,309,95
2771,56,28.3,20291,17,85,90
2772,23,28.9,20292,21,90,85
2773,305,29.8,20293,18,226,79
2774,474,30.6,20294,16,89,73
2775,551,31.5,20295,13,48,67
2776,357,32.4,20296,11,10,62
2777,40,33.3,20297,8,203,58
2778,0,34.2,20298,5,108,53
2779,0,33.5,20299,5,45,57
2780,0,32.8,20300,4,248,61
2781,0,32.1,20301,3,242,65
2782,0,31.4,20302,2,137,70
2783,0,30.7,20303,1,126,74
2784,0,30,20304,0,166,80
2785,0,29.5,20305,6,79,80
2786,0,29.1,20306,12,71,81
2787,0,28.6,20307,18,329,81
2788,0,28.1,20308,24,93,81
2789,0,27.7,20309,30,227,82
2790,0,27.2,20310,36,160,82
2791,283,27.8,20311,24,335,78
2792,422,28.3,20312,12,109,74
2793,556,28.9,20313,0,230,70
2794,659,30,20314,3,235,65
2795,665,31.1,20315,7,209,61
2796,69,32.2,20316,10,180,58
2797,696,32.2,20317,14,16,58
2798,740,32.2,20318,19,199,59
2799,644,32.2,20319,23,91,60
2800,371,32.2,20320,27,320,60
2801,37,32.2,20321,32,35,61
2802,0,32.2,20322,36,360,62
2803,0,31.2,20323,30,26,65
2804,0,30.2,20324,24,315,69
2805,0,29.2,20325,18,11,73
2806,0,28.1,20326,12,222,78
2807,0,27.1,20327,6,70,83
2808,0,26.1,20328,0,127,88
2809,0,25.9,20329,2,304,89
2810,0,25.7,20330,3,339,90
2811,0,25.6,20331,5,40,91
2812,0,25.4,20332,7,290,92
2813,0,25.2,20333,8,283,93
2814,270,25,20334,10,180,94
2815,94,26.7,20335,10,336,87
2816,272,28.3,20336,10,158,80
2817,703,30,20337,10,140,75
2818,594,31.3,20338,15,14,69
2819,644,32.6,20339,21,191,64
2820,825,33.9,20340,26,160,60
2821,777,34.5,20341,23,110,57
2822,770,35,20342,21,35,55
2823,632,35.6,20343,18,189,53
2824,403,36.1,20344,15,287,51
2825,50,36.6,20345,13,332,49
2826,0,37.2,20346,10,320,47
2827,0,35.6,20347,14,150,50
2828,0,34.1,20348,19,101,54
2829,0,32.5,20349,23,159,59
2830,0,30.9,20350,27,74,63
2831,0,29.4,20351,32,84,69
2832,0,27.8,20352,36,140,74
2833,0,27.5,20353,32,162,76
2834,0,27.2,20354,27,59,77
2835,0,26.9,20355,23,24,78
2836,0,26.7,20356,19,108,79
2837,0,26.4,20357,14,168,81
2838,314,26.1,20358,10,140,82
2839,393,28.1,20359,7,330,73
2840,628,30.2,20360,3,171,65
2841,747,32.2,20361,0,285,58
2842,807,33.5,20362,7,126,54
2843,787,34.8,20363,14,20,50
2844,854,36.1,20364,21,140,46
2845,779,36.1,20365,18,233,47
2846,810,36.1,20366,14,251,47
2847,650,36.1,20367,10,317,48
2848,408,36.1,20368,7,98,49
2849,52,36.1,20369,3,254,49
2850,0,36.1,20370,0,60,50
2851,0,34.6,20371,3,147,54
2852,0,33.1,20372,7,50,59
2853,0,31.6,20373,10,340,64
2854,0,30.2,20374,14,323,69
2855,0,28.7,20375,18,330,75
2856,0,27.2,20376,21,320,82
2857,0,26.8,20377,21,204,83
2858,0,26.5,20378,21,119,84
2859,0,26.1,20379,21,339,85
2860,0,25.7,20380,21,315,86
2861,0,25.4,20381,21,108,87
2862,277,25,20382,21,180,88
2863,230,27,20383,21,212,78
2864,528,29.1,20384,21,146,69
2865,774,31.1,20385,21,180,61
2866,850,32.8,20386,21,187,55
2867,786,34.4,20387,21,222,50
2868,785,36.1,20388,21,230,45
2869,779,36.4,20389,18,112,45
2870,814,36.8,20390,15,196,45
2871,652,37.1,20391,12,311,46
2872,410,37.4,20392,9,265,46
2873,54,37.7,20393,6,132,46
2874,0,36.3,20394,8,206,53
2875,0,35.2,20395,12,200,57
2876,0,34,20396,16,221,61
2877,0,31.6,20397,28,200,63
2878,0,29.5,20398,38,190,63
2879,0,27.6,20399,48,189,62
2880,0,26.1,20400,57,157,60
2881,0,26.1,20401,57,136,60
2882,0,26.1,20402,57,113,60
2883,0,26.1,20403,57,165,60
2884,0,26.3,20404,55,126,60
2885,0,26.8,20405,51,131,59
2886,359,26.1,20406,57,270,60
2887,627,27,20407,48,36,58
2888,712,28,20408,40,118,57
2889,842,28.9,20409,31,270,55
2890,783,30.9,20410,28,81,50
2891,786,33,20411,24,342,45
2892,784,35,20412,21,270,42
2893,779,35,20413,22,42,42
2894,826,35,20414,23,158,43
2895,663,35,20415,23,46,43
2896,418,35,20416,24,110,43
2897,57,35,20417,25,117,44
2898,0,35,20418,26,180,44
2899,0,33.8,20419,22,176,48
2900,0,32.6,20420,17,45,51
2901,0,31.4,20421,13,117,54
2902,0,30.2,20422,9,65,58
2903,0,29,20423,4,276,62
2904,0,27.8,20424,0,86,67
2905,0,27.3,20425,4,63,70
2906,0,26.9,20426,9,15,73
2907,0,26.4,20427,13,340,77
2908,0,25.9,20428,17,167,80
2909,0,25.5,20429,22,218,84
2910,288,25,20430,26,160,88
2911,117,26.7,20431,17,323,85
2912,221,28.3,20432,9,196,82
2913,725,30,20433,0,15,80
2914,553,31.3,20434,9,1,71
2915,662,32.6,20435,17,233,63
2916,825,33.9,20436,26,200,56
2917,844,34.3,20437,24,178,54
2918,783,34.6,20438,22,244,53
2919,640,35,20439,20,100,51
2920,407,35.4,20440,19,312,49
2921,57,35.7,20441,17,180,48
2922,0,36.1,20442,15,140,46
2923,0,34.6,20443,18,113,50
2924,0,33.1,20444,20,34,54
2925,0,31.6,20445,23,294,58
2926,0,30.2,20446,26,331,63
2927,0,28.7,20447,28,188,68
2928,0,27.2,20448,31,180,74
2929,0,26.5,20449,29,304,77
2930,0,25.7,20450,28,262,79
2931,0,25,20451,26,183,82
2932,0,24.3,20452,24,71,84
2933,0,23.5,20453,23,41,87
2934,356,22.8,20454,21,140,90
2935,137,24.3,20455,28,192,84
2936,287,25.7,20456,34,335,79
2937,714,27.2,20457,41,110,74
2938,659,29.1,20458,43,300,65
2939,786,30.9,20459,44,192,57
2940,802,32.8,20460,46,180,50
2941,778,33,20461,43,34,50
2942,810,33.2,20462,41,8,49
2943,652,33.4,20463,38,68,49
2944,413,33.5,20464,36,352,48
2945,59,33.7,20465,34,319,48
2946,0,33.9,20466,31,140,47
2947,0,33.1,20467,29,149,52
2948,0,32.2,20468,28,312,57
2949,0,31.4,20469,26,137,63
2950,0,30.6,20470,24,239,70
2951,0,29.7,20471,23,329,77
2952,0,28.9,20472,21,140,85
2953,0,28.4,20473,18,330,80
2954,0,28,20474,14,15,76
2955,0,27.5,20475,10,79,72
2956,0,27,20476,7,222,68
2957,0,26.6,20477,3,21,64
2958,386,26.1,20478,0,70,60
2959,557,25,20479,7,87,64
2960,610,23.9,20480,14,265,67
2961,772,22.8,20481,21,270,71
2962,611,24.3,20482,17,178,66
2963,739,25.7,20483,14,94,61
2964,832,27.2,20484,10,250,56
2965,803,27.9,20485,11,88,56
2966,785,28.5,20486,12,214,55
2967,641,29.2,20487,12,202,54
2968,407,29.8,20488,13,213,53
2969,59,30.4,20489,14,290,52
2970,0,31.1,20490,15,160,52
2971,0,30.4,20491,19,64,55
2972,0,29.8,20492,24,143,59
2973,0,29.2,20493,28,214,63
2974,0,28.5,20494,32,115,67
2975,0,27.9,20495,37,278,72
2976,0,27.2,20496,41,140,77
2977,0,26.8,20497,39,353,79
2978,0,26.5,20498,36,148,80
2979,0,26.1,20499,33,236,82
2980,0,25.7,20500,31,99,84
2981,0,25.4,20501,29,176,86
2982,0,25,20502,26,140,88
2983,84,25.9,20503,28,88,87
2984,130,26.9,20504,29,303,86
2985,653,27.8,20505,31,110,85
2986,356,28.8,20506,34,29,78
2987,526,29.9,20507,36,271,72
2988,602,30.9,20508,39,122,67
2989,686,31.1,20509,46,42,65
2990,681,31.3,20510,53,51,63
2991,593,31.6,20511,60,155,62
2992,370,31.8,20512,68,109,60
2993,52,32,20513,75,161,59
2994,0,32.2,20514,82,190,58
2995,0,31.6,20515,80,124,59
2996,0,31.1,20516,78,153,60
2997,0,30.5,20517,76,3,61
2998,0,30,20518,73,328,63
2999,0,29.4,20519,71,19,64
3000,0,28.9,20520,69,250,65
3001,0,28.6,20521,60,15,64
3002,0,28.3,20522,51,248,62
3003,0,28,20523,42,237,61
3004,0,27.8,20524,33,267,59
3005,0,27.5,20525,24,71,58
3006,327,27.2,20526,15,270,56
3007,567,30.5,20527,25,65,46
3008,800,33.9,20528,36,156,38
3009,752,37.2,20529,46,270,31
3010,829,35.5,20530,41,2,32
3011,827,33.9,20531,36,149,34
3012,739,32.2,20532,31,290,35
3013,817,33,20533,34,264,34
3014,799,33.9,20534,38,275,33
3015,668,34.7,20535,41,355,32
3016,389,35.5,20536,44,206,31
3017,56,36.4,20537,48,317,30
3018,0,37.2,20538,51,200,29
3019,0,36.2,20539,50,248,32
3020,0,35.2,20540,49,9,35
3021,0,34.2,20541,48,186,39
3022,0,33.1,20542,48,141,43
3023,0,32.1,20543,47,161,47
3024,0,31.1,20544,46,230,52
3025,0,30.6,20545,42,274,51
3026,0,30,20546,38,95,51
3027,0,29.4,20547,33,114,50
3028,0,28.9,20548,29,134,50
3029,0,28.4,20549,25,52,49
3030,301,27.8,20550,21,230,49
3031,616,29.3,20551,14,263,48
3032,754,30.7,20552,7,135,47
3033,512,32.2,20553,0,276,45
3034,783,34.1,20554,0,153,38
3035,784,35.9,20555,0,312,31
3036,859,37.8,20556,0,340,26
3037,851,37.7,20557,0,47,27
3038,802,37.6,20558,0,154,28
3039,667,37.5,20559,0,258,29
3040,426,37.4,20560,0,208,30
3041,68,37.3,20561,0,94,31
3042,0,37.2,20562,0,255,32
3043,0,36.1,20563,3,331,35
3044,0,35.1,20564,7,269,39
3045,0,34,20565,10,164,43
3046,0,32.9,20566,14,94,47
3047,0,31.9,20567,17,231,52
3048,0,30.8,20568,20,31,57
3049,0,30.2,20569,21,352,57
3050,0,29.6,20570,21,64,56
3051,0,29,20571,21,288,56
3052,0,28.4,20572,21,243,55
3053,0,27.8,20573,21,26,55
3054,271,27.2,20574,21,180,54
3055,560,28.9,20575,19,172,47
3056,647,30.5,20576,17,212,41
3057,82,32.2,20577,15,270,35
3058,615,32.4,20578,10,293,37
3059,639,32.6,20579,5,308,39
3060,18,32.8,20580,0,288,41
3061,689,33.2,20581,2,30,39
3062,811,33.5,20582,3,91,38
3063,666,33.9,20583,5,26,36
3064,387,34.3,20584,7,225,35
3065,59,34.6,20585,8,159,34
3066,0,35,20586,10,110,33
3067,0,34,20587,12,318,35
3068,0,33,20588,14,104,37
3069,0,31.9,20589,15,22,40
3070,0,30.9,20590,17,226,43
3071,0,29.9,20591,19,194,46
3072,0,28.9,20592,21,180,49
3073,0,28.2,20593,18,63,54
3074,0,27.6,20594,14,277,60
3075,0,26.9,20595,10,91,66
3076,0,26.3,20596,7,144,72
3077,0,25.6,20597,3,129,80
3078,264,25,20598,0,278,88
3079,351,27.4,20599,3,101,75
3080,584,29.8,20600,7,231,65
3081,828,32.2,20601,10,160,56
3082,843,32.8,20602,6,62,55
3083,849,33.5,20603,1,264,53
3084,854,34.1,20604,0,6,52
3085,776,34.9,20605,0,203,47
3086,816,35.7,20606,1,3,43
3087,661,36.5,20607,3,214,38
3088,421,37.3,20608,6,233,35
3089,71,38.1,20609,8,106,31
3090,0,38.9,20610,10,340,28
3091,0,37,20611,10,194,32
3092,0,35,20612,10,37,36
3093,0,33.1,20613,10,32,41
3094,0,31.1,20614,10,198,47
3095,0,29.1,20615,10,161,53
3096,0,27.2,20616,10,140,61
3097,0,26.8,20617,8,192,63
3098,0,26.5,20618,7,196,65
3099,0,26.1,20619,5,173,67
3100,0,25.7,20620,3,112,69
3101,0,25.4,20621,2,247,71
3102,224,25,20622,0,86,74
3103,458,27,20623,7,287,67
3104,661,29.1,20624,14,56,61
3105,643,31.1,20625,21,160,55
3106,825,32.8,20626,19,188,48
3107,760,34.4,20627,17,190,42
3108,280,36.1,20628,15,160,37
3109,735,36.1,20629,17,80,37
3110,825,36.1,20630,19,192,37
3111,664,36.1,20631,20,338,37
3112,421,36.1,20632,22,156,37
3113,72,36.1,20633,24,284,37
3114,0,36.1,20634,26,110,37
3115,0,34.4,20635,25,185,40
3116,0,32.7,20636,25,273,44
3117,0,31,20637,24,209,48
3118,0,29.3,20638,23,191,53
3119,0,27.6,20639,22,196,58
3120,0,26,20640,22,57,64
3121,0,25.9,20641,19,187,64
3122,0,25.7,20642,17,230,63
3123,0,25.6,20643,14,180,63
3124,0,25.5,20644,12,30,63
3125,0,25.4,20645,10,174,63
3126,283,27.1,20646,14,347,57
3127,559,28.8,20647,18,206,51
3128,711,30.5,20648,22,61,47
3129,229,32.2,20649,26,90,42
3130,764,32.8,20650,24,77,42
3131,695,33.3,20651,23,74,42
3132,69,33.9,20652,21,110,41
3133,716,32.9,20653,25,52,45
3134,803,31.9,20654,29,118,50
3135,625,30.9,20655,33,169,55
3136,365,29.8,20656,38,164,61
3137,41,28.8,20657,42,11,67
3138,0,27.8,20658,46,50,74
3139,0,27,20659,43,295,78
3140,0,26.1,20660,39,150,81
3141,0,25.3,20661,36,121,85
3142,0,24.5,20662,33,161,88
3143,0,23.6,20663,29,317,92
3144,0,22.8,20664,26,70,96
3145,0,22.5,20665,27,108,97
3146,0,22.2,20666,28,235,98
3147,0,21.9,20667,28,320,98
3148,0,21.7,20668,29,120,99
3149,0,21.4,20669,30,90,99
3150,0,21.1,20670,31,140,100
3151,0,22,20671,21,253,97
3152,39,23,20672,10,141,93
3153,570,23.9,20673,0,138,90
3154,247,25.6,20674,5,15,82
3155,484,27.2,20675,10,116,74
3156,273,28.9,20676,15,50,67
3157,556,28.7,20677,16,118,67
3158,614,28.5,20678,17,275,67
3159,512,28.3,20679,18,147,67
3160,317,28.2,20680,19,113,67
3161,43,28,20681,20,192,67
3162,0,27.8,20682,21,90,67
3163,0,27.1,20683,22,214,70
3164,0,26.5,20684,23,145,72
3165,0,25.8,20685,23,63,75
3166,0,25.2,20686,24,216,78
3167,0,24.6,20687,25,143,81
3168,0,23.9,20688,26,140,84
3169,0,24.1,20689,22,218,83
3170,0,24.3,20690,17,72,83
3171,0,24.4,20691,13,15,82
3172,0,24.6,20692,9,242,81
3173,0,24.8,20693,4,181,80
3174,300,25,20694,0,170,79
3175,193,25.7,20695,2,270,80
3176,233,26.5,20696,3,210,81
3177,720,27.2,20697,5,90,82
3178,357,28.1,20698,12,66,78
3179,496,29.1,20699,19,178,74
3180,710,30,20700,26,140,70
3181,594,30.4,20701,25,255,68
3182,609,30.7,20702,24,78,66
3183,574,31.1,20703,23,116,63
3184,361,31.5,20704,23,240,61
3185,60,31.8,20705,22,135,60
3186,0,32.2,20706,21,110,58
3187,0,31.4,20707,24,79,60
3188,0,30.5,20708,26,328,63
3189,0,29.7,20709,28,35,67
3190,0,28.9,20710,31,45,70
3191,0,28,20711,34,202,73
3192,0,27.2,20712,36,70,77
3193,0,27.2,20713,32,14,76
3194,0,27.2,20714,27,102,75
3195,0,27.2,20715,23,139,74
3196,0,27.2,20716,19,0,73
3197,0,27.2,20717,14,232,73
3198,203,27.6,20718,14,107,73
3199,389,28.1,20719,15,227,73
3200,391,28.5,20720,15,184,74
3201,720,28.9,20721,15,140,74
3202,532,30.2,20722,20,110,72
3203,552,31.5,20723,26,283,70
3204,749,32.8,20724,31,160,68
3205,491,31.7,20725,30,215,72
3206,399,30.6,20726,29,246,75
3207,225,29.4,20727,28,166,80
3208,84,28.3,20728,28,20,84
3209,0,27.2,20729,27,165,89
3210,0,26.1,20730,26,110,94
3211,0,26.3,20731,25,149,92
3212,0,26.5,20732,24,10,90
3213,0,26.7,20733,23,40,88
3214,0,26.8,20734,23,279,86
3215,0,27,20735,22,10,84
3216,0,27.2,20736,21,140,82
3217,0,26.8,20737,20,262,84
3218,0,26.5,20738,19,68,86
3219,0,26.1,20739,18,78,88
3220,0,25.7,20740,17,17,90
3221,0,25.4,20741,16,117,92
3222,215,25,20742,15,140,94
3223,93,26.3,20743,20,69,87
3224,268,27.6,20744,26,4,80
3225,719,28.9,20745,31,160,74
3226,480,30.6,20746,24,117,75
3227,474,32.2,20747,17,271,75
3228,743,33.9,20748,10,160,75
3229,325,33.9,20749,12,47,78
3230,208,33.9,20750,14,214,80
3231,158,33.9,20751,15,306,83
3232,68,33.9,20752,17,273,85
3233,0,33.9,20753,19,26,88
3234,0,33.9,20754,21,110,91
3235,0,32.8,20755,20,353,88
3236,0,31.7,20756,19,52,85
3237,0,30.6,20757,18,223,82
3238,0,29.4,20758,17,265,80
3239,0,28.3,20759,16,120,77
3240,0,27.2,20760,15,180,74
3241,0,27,20761,15,321,77
3242,0,26.8,20762,15,76,80
3243,0,26.7,20763,15,165,83
3244,0,26.5,20764,15,120,87
3245,0,26.3,20765,15,219,90
3246,282,26.1,20766,15,160,94
3247,115,27.4,20767,19,281,85
3248,312,28.7,20768,22,222,77
3249,720,30,20769,26,140,70
3250,734,32,20770,28,205,60
3251,801,34.1,20771,29,153,52
3252,606,36.1,20772,31,230,45
3253,818,35.7,20773,36,151,47
3254,790,35.4,20774,41,33,49
3255,628,35,20775,46,27,52
3256,392,34.6,20776,52,222,54
3257,69,34.3,20777,57,116,57
3258,0,33.9,20778,62,180,60
3259,0,33.1,20779,59,324,63
3260,0,32.2,20780,57,195,67
3261,0,31.4,20781,54,100,71
3262,0,30.6,20782,51,38,75
3263,0,29.7,20783,49,55,80
3264,0,28.9,20784,46,140,85
3265,0,28.6,20785,42,234,86
3266,0,28.3,20786,38,118,88
3267,0,28.1,20787,33,186,89
3268,0,27.8,20788,29,46,91
3269,0,27.5,20789,25,295,92
3270,229,27.2,20790,21,140,94
3271,225,29.1,20791,23,1,79
3272,561,30.9,20792,24,16,66
3273,768,32.8,20793,26,230,56
3274,778,34.5,20794,24,299,50
3275,781,36.1,20795,23,62,45
3276,779,37.8,20796,21,230,41
3277,773,38,20797,18,125,38
3278,814,38.2,20798,14,53,35
3279,659,38.4,20799,10,85,33
3280,422,38.5,20800,7,21,30
3281,83,38.7,20801,3,237,28
3282,0,38.9,20802,0,232,26
3283,0,37.2,20803,4,123,31
3284,0,35.6,20804,9,117,37
3285,0,33.9,20805,13,84,44
3286,0,32.2,20806,17,152,53
3287,0,30.6,20807,22,342,63
3288,0,28.9,20808,26,180,74
3289,0,28.4,20809,26,259,76
3290,0,28,20810,26,279,79
3291,0,27.5,20811,26,220,81
3292,0,27,20812,26,136,83
3293,0,26.6,20813,26,251,85
3294,265,26.1,20814,26,230,88
3295,346,28.3,20815,22,208,75
3296,576,30.6,20816,19,322,65
3297,767,32.8,20817,15,180,56
3298,778,34.5,20818,17,42,48
3299,822,36.1,20819,19,25,41
3300,752,37.8,20820,21,230,36
3301,830,37.8,20821,22,8,35
3302,816,37.8,20822,23,94,35
3303,658,37.8,20823,23,220,34
3304,420,37.8,20824,24,349,34
3305,84,37.8,20825,25,341,34
3306,0,37.8,20826,26,160,33
3307,0,36.5,20827,29,300,38
3308,0,35.2,20828,33,211,43
3309,0,33.9,20829,36,113,48
3310,0,32.6,20830,39,27,54
3311,0,31.3,20831,43,83,62
3312,0,30,20832,46,200,70
3313,0,29.8,20833,46,148,71
3314,0,29.6,20834,46,331,73
3315,0,29.4,20835,46,67,75
3316,0,29.3,20836,46,16,76
3317,0,29.1,20837,46,80,78
3318,8,28.9,20838,46,160,80
3319,332,30.2,20839,38,3,72
3320,559,31.5,20840,29,51,66
3321,765,32.8,20841,21,200,60
3322,848,34.5,20842,19,288,52
3323,780,36.1,20843,17,304,46
3324,779,37.8,20844,15,200,41
3325,773,38,20845,16,33,40
3326,805,38.2,20846,17,287,39
3327,650,38.4,20847,18,76,38
3328,415,38.5,20848,19,114,38
3329,84,38.7,20849,20,99,37
3330,0,38.9,20850,21,70,36
3331,0,37.2,20851,24,138,40
3332,0,35.6,20852,28,70,46
3333,0,33.9,20853,31,345,51
3334,0,32.2,20854,34,99,58
3335,0,30.6,20855,38,62,66
3336,0,28.9,20856,41,160,74
3337,0,28.7,20857,34,76,77
3338,0,28.5,20858,27,271,79
3339,0,28.3,20859,20,11,82
3340,0,28.2,20860,14,253,85
3341,0,28,20861,7,205,88
3342,218,27.8,20862,0,2,90
3343,113,28.9,20863,3,152,85
3344,263,30,20864,7,115,80
3345,717,31.1,20865,10,140,75
3346,691,33.1,20866,10,110,62
3347,800,35.2,20867,10,280,51
3348,778,37.2,20868,10,290,42
3349,773,36.2,20869,16,135,45
3350,792,35.2,20870,22,210,48
3351,633,34.2,20871,28,62,51
3352,396,33.1,20872,34,195,54
3353,74,32.1,20873,40,152,58
3354,0,31.1,20874,46,180,61
3355,0,30,20875,48,205,67
3356,0,29,20876,51,251,72
3357,0,27.9,20877,53,13,79
3358,0,26.8,20878,56,307,86
3359,0,25.7,20879,58,73,93
3360,0,24.7,20880,60,92,100
3361,0,25.1,20881,53,223,100
3362,0,25.5,20882,45,331,100
3363,0,25.9,20883,37,225,99
3364,0,26.3,20884,29,108,98
3365,0,26.7,20885,22,42,97
3366,29,28.1,20886,21,203,89
3367,166,29.5,20887,21,186,82
3368,342,30.8,20888,21,149,76
3369,716,32.2,20889,21,160,70
3370,722,33.9,20890,21,221,60
3371,845,35.5,20891,21,164,51
3372,778,37.2,20892,21,180,44
3373,772,36.6,20893,23,102,44
3374,798,36.1,20894,24,296,45
3375,646,35.6,20895,26,66,45
3376,412,35,20896,28,335,46
3377,86,34.5,20897,29,312,47
3378,0,33.9,20898,31,180,47
3379,0,32.9,20899,31,173,51
3380,0,31.9,20900,31,11,55
3381,0,30.9,20901,31,304,59
3382,0,29.8,20902,31,138,64
3383,0,28.8,20903,31,190,69
3384,0,27.8,20904,31,180,74
3385,0,27.5,20905,28,189,76
3386,0,27.2,20906,24,219,78
3387,0,26.9,20907,20,266,81
3388,0,26.7,20908,17,159,83
3389,0,26.4,20909,14,60,85
3390,296,26.1,20910,10,160,88
3391,206,28.1,20911,14,318,80
3392,446,30.2,20912,17,78,72
3393,762,32.2,20913,21,230,66
3394,777,35.2,20914,21,266,46
3395,779,38.1,20915,21,9,32
3396,850,41.1,20916,21,270,22
3397,836,41.3,20917,18,171,20
3398,781,41.5,20918,14,158,18
3399,654,41.6,20919,10,232,17
3400,403,41.8,20920,7,72,15
3401,107,42,20921,3,60,14
3402,0,42.2,20922,0,255,13
3403,0,40.6,20923,4,82,15
3404,0,39,20924,8,49,18
3405,0,37.3,20925,12,41,22
3406,0,35.7,20926,16,176,26
3407,0,34.1,20927,20,194,31
3408,0,32.5,20928,23,52,38
3409,0,31.6,20929,24,178,43
3410,0,30.7,20930,24,144,49
3411,0,29.8,20931,25,269,56
3412,0,29,20932,25,6,63
3413,0,28.1,20933,26,245,72
3414,8,27.2,20934,26,140,82
3415,277,28.1,20935,31,167,78
3416,385,29.1,20936,36,149,74
3417,589,30,20937,41,140,70
3418,696,31.7,20938,43,158,62
3419,828,33.3,20939,44,197,55
3420,838,35,20940,46,110,49
3421,772,35.5,20941,42,120,46
3422,805,35.9,20942,38,39,42
3423,654,36.4,20943,33,54,39
3424,421,36.9,20944,29,262,36
3425,92,37.3,20945,25,132,34
3426,0,37.8,20946,21,110,31
3427,0,36.5,20947,27,249,36
3428,0,35.2,20948,33,201,42
3429,0,33.9,20949,39,335,48
3430,0,32.6,20950,45,12,56
3431,0,31.3,20951,51,285,64
3432,0,30,20952,57,140,75
3433,0,29.5,20953,53,77,77
3434,0,29.1,20954,50,243,79
3435,0,28.6,20955,46,262,81
3436,0,28.1,20956,43,10,83
3437,0,27.7,20957,40,44,85
3438,0,27.2,20958,36,110,88
3439,168,28.5,20959,33,42,83
3440,273,29.8,20960,29,324,79
3441,633,31.1,20961,26,110,75
3442,671,32.8,20962,26,260,63
3443,790,34.4,20963,26,6,53
3444,777,36.1,20964,26,140,45
3445,771,36.3,20965,26,215,43
3446,803,36.5,20966,26,93,42
3447,651,36.6,20967,26,195,41
3448,418,36.8,20968,26,266,39
3449,93,37,20969,26,330,38
3450,0,37.2,20970,26,110,37
3451,0,36.2,20971,26,216,38
3452,0,35.2,20972,26,30,40
3453,0,34.2,20973,26,152,42
3454,0,33.1,20974,26,270,44
3455,0,32.1,20975,26,90,46
3456,0,31.1,20976,26,140,48
3457,0,30.4,20977,24,66,53
3458,0,29.8,20978,22,22,58
3459,0,29.2,20979,20,33,63
3460,0,28.5,20980,19,250,69
3461,0,27.9,20981,17,41,75
3462,322,27.2,20982,15,160,82
3463,341,29.1,20983,17,103,75
3464,510,30.9,20984,19,137,69
3465,734,32.8,20985,21,140,64
3466,807,34.3,20986,23,114,57
3467,838,35.7,20987,24,223,52
3468,777,37.2,20988,26,110,47
3469,848,37.1,20989,26,314,48
3470,777,37,20990,27,271,49
3471,627,36.9,20991,27,88,50
3472,397,36.8,20992,28,51,52
3473,86,36.7,20993,28,166,53
3474,0,36.7,20994,28,144,54
3475,0,35.4,20995,29,134,60
3476,0,34.1,20996,29,309,66
3477,0,32.8,20997,30,134,73
3478,0,31.5,20998,30,292,81
3479,0,30.2,20999,31,171,90
3480,0,28.9,21000,31,200,100
3481,0,28.6,21001,28,335,98
3482,0,28.3,21002,26,28,96
3483,0,28.1,21003,23,153,94
3484,0,27.8,21004,20,176,92
3485,0,27.5,21005,18,271,90
3486,230,27.2,21006,15,180,88
3487,185,28.9,21007,19,171,81
