hour_of_year,insolation,temperature,rainfall
5429,53.9079,26.593,0.24
5430,166.8298,27.319,0.238
5431,311.6785,28.335,0.249
5432,451.8004,29.367,0.2322
5433,577.4286,30.197,0.2469
5434,645.4116,30.755,0.2661
5435,642.6572,31.027,0.2477
5436,596.1918,31.106,0.2561
5437,493.5165,30.94,0.2603
5438,364.1116,30.594,0.2223
5439,232.3044,30.067,0.1989
5440,93.7645,29.219,0.199
5441,8.9333,28.174,0.1968
5442,0,27.677,0.1951
5443,0,27.397,0.217
5444,0,27.141,0.246
5445,0,26.92,0.3074
5446,0,26.741,0.336
5447,0,26.575,0.3617
5448,0,26.425,0.3664
5449,0,26.306,0.3655
5450,0,26.197,0.3643
5451,0,26.094,0.3403
5452,2.2098,26.007,0.3243
5453,75.3224,26.446,0.3001
5454,234.8543,27.379,0.3028
5455,412.92,28.506,0.2882
5456,587.2062,29.642,0.3261
5457,707.2971,30.538,0.3346
5458,750.1017,31.096,0.3545
5459,733.393,31.388,0.3959
5460,664.1628,31.421,0.4171
5461,542.4642,31.169,0.4163
5462,397.6829,30.699,0.3541
5463,252.858,30.083,0.3079
5464,110.1239,29.239,0.2951
5465,10.5745,28.145,0.2798
5466,0,27.586,0.2699
5467,0,27.274,0.2825
5468,0,27.039,0.3098
5469,0,26.858,0.3631
5470,0,26.729,0.4325
5471,0,26.6,0.508
5472,0,26.465,0.5891
5473,0,26.347,0.6964
5474,0,26.238,0.8968
5475,0,26.131,1.1512
5476,1.7811,26.041,1.319
5477,64.4783,26.37,1.1925
5478,201.9245,27.202,0.9198
5479,361.7451,28.339,0.6571
5480,503.5449,29.42,1.0268
5481,619.485,30.264,0.7369
5482,671.3071,30.811,0.6225
5483,661.652,31.09,0.6006
5484,605.2901,31.16,0.5277
5485,493.6662,31,0.4632
5486,343.5797,30.568,0.3758
5487,209.7998,29.952,0.3475
5488,84.3112,29.09,0.3738
5489,7.5768,28.069,0.3711
5490,0,27.616,0.3474
5491,0,27.385,0.3915
5492,0,27.216,0.4343
5493,0,27.088,0.5439
5494,0,26.97,0.6456
5495,0,26.859,0.7546
5496,0,26.745,0.8214
5497,0,26.627,0.8213
5498,0,26.508,0.7139
5499,0,26.421,0.5816
5500,1.472,26.328,0.4682
5501,55.847,26.615,0.3802
5502,180.8631,27.366,0.3827
5503,329.3949,28.449,0.3879
5504,452.9628,29.426,0.4534
5505,562.2184,30.173,0.5009
5506,613.3892,30.679,0.575
5507,604.7008,30.937,0.6932
5508,557.4925,30.999,0.8602
5509,435.7754,30.761,0.952
5510,305.7479,30.332,0.8569
5511,181.6396,29.729,0.817
5512,70.6105,28.906,1.0018
5513,6.3944,28.024,1.1851
5514,0,27.624,1.2345
5515,0,27.37,1.2511
5516,0,27.129,1.2462
5517,0,26.937,1.2546
5518,0,26.772,1.3149
5519,0,26.613,1.349
5520,0,26.47,1.2807
5521,0,26.322,0.9907
5522,0,26.18,0.699
5523,0,26.05,0.4937
5524,0.845,25.941,0.3581
5525,35.9145,26.128,0.2903
5526,117.5,26.685,0.2988
5527,220.6786,27.561,0.4468
5528,314.1035,28.538,0.491
5529,382.3987,29.348,0.6084
5530,429.9704,29.971,0.6668
5531,416.0597,30.327,0.6486
5532,368.746,30.462,0.7621
5533,294.1495,30.374,0.7828
5534,199.0716,30.053,0.7594
5535,116.8122,29.524,0.7334
5536,45.3598,28.751,0.7032
5537,3.9636,27.919,0.6689
5538,0,27.547,0.6447
5539,0,27.303,0.683
5540,0,27.06,0.7507
5541,0,26.84,0.8798
5542,0,26.648,1.0422
5543,0,26.482,1.1715
5544,0,26.358,1.2665
5545,0,26.237,1.375
5546,0,26.122,1.4799
5547,0,25.993,1.5796
5548,0.8322,25.852,1.6567
5549,42.1781,26.164,1.6751
5550,136.4546,26.746,1.684
5551,246.9965,27.679,1.7241
5552,357.3957,28.745,1.5849
5553,445.0447,29.62,1.1677
5554,498.0238,30.271,0.9535
5555,485.665,30.619,0.8488
5556,430.6545,30.715,0.7581
5557,343.1331,30.66,0.7103
5558,232.495,30.437,0.7317
5559,132.8563,30.025,0.6001
5560,51.2573,29.374,0.3957
5561,4.4538,28.465,0.2827
5562,0,28.003,0.2185
5563,0,27.59,0.1912
5564,0,27.225,0.2238
5565,0,26.883,0.3371
5566,0,26.563,0.4734
5567,0,26.277,0.6549
5568,0,26.035,0.7662
5569,0,25.843,0.7197
5570,0,25.683,0.6229
5571,0,25.544,0.5517
5572,1.0198,25.404,0.5126
5573,50.5117,25.846,0.4219
5574,165.5265,26.752,0.3813
5575,298.2061,27.978,0.3516
5576,423.0692,28.904,0.2666
5577,530.2935,29.601,0.2426
5578,591.1814,30.115,0.2064
5579,595.0747,30.445,0.1302
5580,546.6265,30.591,0.1115
5581,457.6089,30.555,0.1106
5582,338.7906,30.337,0.1132
5583,203.1443,29.998,0.1175
5584,80.6947,29.441,0.119
5585,7.1789,28.451,0.0987
5586,0,27.928,0.0984
5587,0,27.571,0.0933
5588,0,27.225,0.0837
5589,0,26.868,0.0858
5590,0,26.514,0.0917
5591,0,26.179,0.0993
5592,0,25.897,0.0915
5593,0,25.666,0.0887
5594,0,25.474,0.0931
5595,0,25.302,0.1018
5596,1.6077,25.213,0.1089
5597,75.653,25.993,0.1254
5598,238.4212,27.337,0.1533
5599,415.9251,29.147,0.191
5600,564.6126,30.138,0.4457
5601,676.512,30.85,0.4324
5602,725.1799,31.317,0.4978
5603,703.5327,31.527,0.7948
5604,630.6207,31.535,0.924
5605,517.0065,31.335,0.9051
5606,367.9923,30.959,0.9031
5607,215.9594,30.48,0.7234
5608,81.5021,29.687,0.6838
5609,6.5326,28.454,0.5021
5610,0,27.801,0.5286
5611,0,27.426,0.5059
5612,0,27.114,0.5296
5613,0,26.842,0.5888
5614,0,26.607,0.6994
5615,0,26.403,0.786
5616,0,26.244,0.8265
5617,0,26.111,0.7902
5618,0,26.011,0.6952
5619,0,25.896,0.624
5620,0.9743,25.791,0.4632
5621,48.0895,26.33,0.3388
5622,159.0186,27.176,0.4018
5623,284.4844,28.223,0.3836
5624,399.7806,29.206,0.1129
5625,495.0683,30.001,0.1263
5626,549.1262,30.571,0.1541
5627,548.5821,30.911,0.1338
5628,506.9569,31.068,0.1485
5629,430.2682,31.046,0.152
5630,312.6534,30.813,0.1298
5631,184.4116,30.433,0.1217
5632,65.4722,29.767,0.1165
5633,5.184,28.734,0.1048
5634,0,28.232,0.1152
5635,0,27.892,0.1238
5636,0,27.58,0.1347
5637,0,27.288,0.1404
5638,0,27.014,0.154
5639,0,26.783,0.1489
5640,0,26.578,0.1366
5641,0,26.387,0.126
5642,0,26.208,0.1154
5643,0,26.055,0.0995
5644,0.7757,25.937,0.0821
5645,35.7591,26.319,0.0744
5646,119.4164,26.97,0.0806
5647,216.5148,27.828,0.1
5648,303.4062,28.818,0.3311
5649,372.1211,29.586,0.2683
5650,404.3958,30.087,0.2794
5651,380.0103,30.309,0.2868
5652,342.3228,30.361,0.3582
5653,276.3116,30.255,0.3817
5654,198.7734,30.06,0.3463
5655,116.4413,29.735,0.4299
5656,45.9057,29.123,0.3469
5657,3.8404,28.332,0.222
5658,0,27.992,0.1831
5659,0,27.793,0.1384
5660,0,27.656,0.107
5661,0,27.398,0.0779
5662,0,27.014,0.0682
5663,0,26.687,0.0745
5664,0,26.489,0.0994
5665,0,26.31,0.183
5666,0,26.125,0.2358
5667,0,25.967,0.3058
5668,0.6,25.854,0.2508
5669,39.9296,26.291,0.2326
5670,141.2992,27.217,0.4597
5671,266.9095,28.371,0.848
5672,393.643,29.395,0.1286
5673,484.5781,30.158,0.141
5674,543.2802,30.718,0.1464
5675,534.9023,31.036,0.1998
5676,471.5764,31.111,0.2142
5677,381.2787,31.005,0.2008
5678,269.2231,30.731,0.1888
5679,152.6119,30.263,0.1631
5680,56.7207,29.477,0.1453
5681,4.2402,28.48,0.1293
5682,0,28.036,0.118
5683,0,27.748,0.1126
5684,0,27.491,0.1104
5685,0,27.227,0.1063
5686,0,26.991,0.107
5687,0,26.775,0.1139
5688,0,26.579,0.1202
5689,0,26.41,0.1247
5690,0,26.281,0.1221
5691,0,26.158,0.116
5692,0.8111,26.029,0.0994
5693,62.9487,26.685,0.0894
5694,221.4918,27.768,0.0812
5695,404.6459,28.958,0.0798
5696,589.8767,30.006,0.1135
5697,723.1027,30.767,0.1489
5698,778.7626,31.21,0.203
5699,781.4189,31.425,0.2777
5700,732.034,31.47,0.3288
5701,634.4116,31.348,0.3621
5702,480.6546,30.992,0.3615
5703,282.317,30.345,0.3474
5704,106.7358,29.375,0.3308
5705,7.4589,28.064,0.3125
5706,0,27.45,0.2703
5707,0,27.1,0.2381
5708,0,26.811,0.2118
5709,0,26.567,0.1918
5710,0,26.327,0.2013
5711,0,26.121,0.215
5712,0,25.949,0.2026
5713,0,25.822,0.2049
5714,0,25.721,0.2134
5715,0,25.611,0.2087
5716,0.75,25.507,0.192
5717,60.8134,26.076,0.1922
5718,211.5128,27.065,0.2768
5719,388.4597,28.263,0.2133
5720,524.4807,29.339,0.2106
5721,610.5739,30.118,0.2559
5722,636.0879,30.552,0.3234
5723,619.6009,30.785,0.3835
5724,552.9074,30.828,0.4037
5725,437.9051,30.642,0.3692
5726,305.3905,30.31,0.2984
5727,176.4794,29.87,0.246
5728,67.444,29.126,0.2332
5729,4.8172,28.067,0.1949
5730,0,27.571,0.2114
5731,0,27.319,0.2604
5732,0,27.121,0.2789
5733,0,26.963,0.3165
5734,0,26.826,0.3165
5735,0,26.663,0.3286
5736,0,26.544,0.3315
5737,0,26.456,0.3516
5738,0,26.368,0.3448
5739,0,26.274,0.3195
5740,0.5511,26.157,0.2913
5741,40.6195,26.511,0.245
5742,142.4774,27.26,0.2824
5743,282.6387,28.136,0.2405
5744,451.6537,29.067,0.1641
5745,590.405,29.939,0.1908
5746,633.3318,30.526,0.2129
5747,593.278,30.814,0.1942
5748,530.8422,30.92,0.2146
5749,415.3117,30.783,0.2124
5750,283.5432,30.436,0.2126
5751,157.5283,29.873,0.1768
5752,58.1762,29.086,0.1691
5753,3.5367,28.139,0.1654
5754,0,27.746,0.1616
5755,0,27.51,0.1673
5756,0,27.329,0.1986
5757,0,27.194,0.2372
5758,0,27.084,0.2795
5759,0,26.991,0.3189
5760,0,26.916,0.3498
5761,0,26.85,0.3816
5762,0,26.768,0.3977
5763,0,26.679,0.4044
5764,0.2769,26.584,0.4021
5765,30.8158,26.789,0.3806
5766,109.3499,27.361,0.3884
5767,207.1242,28.034,0.395
5768,310.7208,28.77,0.6304
5769,403.229,29.472,0.5584
5770,446.9091,29.991,0.5062
5771,426.3813,30.242,0.7075
5772,361.0262,30.278,0.7198
5773,269.2201,30.136,0.72
5774,175.6608,29.81,0.7111
5775,98.3699,29.324,0.6429
5776,36.262,28.603,0.636
5777,2.2315,27.837,0.6424
5778,0,27.54,0.6618
5779,0,27.375,0.6711
5780,0,27.244,0.7733
5781,0,27.118,0.8891
5782,0,26.986,1.0064
5783,0,26.856,1.0688
5784,0,26.734,1.0618
5785,0,26.618,1.0317
5786,0,26.53,1
5787,0,26.464,0.9722
5788,0.2237,26.419,0.9589
5789,30.431,26.701,0.8457
5790,107.1753,27.308,0.8351
5791,197.1203,28.02,0.9358
5792,281.9874,28.751,0.6764
5793,347.281,29.326,0.7018
5794,384.1333,29.727,0.7727
5795,389.5365,29.962,0.5526
5796,347.2024,29.999,0.6019
5797,268.5086,29.832,0.631
5798,175.4275,29.494,0.6123
5799,96.8929,29.042,0.6075
5800,35.3617,28.385,0.5495
5801,1.9881,27.623,0.5377
5802,0,27.297,0.5252
5803,0,27.083,0.5319
5804,0,26.897,0.5492
5805,0,26.718,0.603
5806,0,26.545,0.6208
5807,0,26.382,0.6623
5808,0,26.216,0.7306
5809,0,26.051,0.8007
5810,0,25.892,0.873
5811,0,25.747,0.9574
5812,0.1927,25.628,1.0226
5813,28.1143,25.862,1.1255
5814,109.8161,26.477,1.23
5815,230.9601,27.405,1.3163
5816,361.3874,28.754,0.9028
5817,474.9226,29.772,0.8869
5818,539.6885,30.388,0.9173
5819,537.9194,30.65,0.9686
5820,470.0265,30.569,1.0682
5821,375.9269,30.307,1.1408
5822,262.8212,29.932,1.0355
5823,154.6887,29.464,0.8357
5824,58.7058,28.565,0.6013
5825,3.4405,27.466,0.4613
5826,0,26.978,0.3675
5827,0,26.678,0.3107
5828,0,26.422,0.3345
5829,0,26.178,0.3887
5830,0,25.944,0.446
5831,0,25.734,0.4843
5832,0,25.551,0.541
5833,0,25.396,0.5966
5834,0,25.272,0.6293
5835,0,25.142,0.5911
5836,0.3221,25.006,0.5356
5837,52.6011,25.401,0.4993
5838,193.5961,26.34,0.5479
5839,357.3511,27.873,0.6524
5840,486.6338,29.22,2.8053
5841,571.0215,30.151,1.5444
5842,606.7974,30.808,0.8693
5843,591.5618,31.183,0.5963
5844,532.9324,31.339,0.3972
5845,441.3441,31.315,0.2764
5846,315.6983,31.118,0.2515
5847,183.0774,30.822,0.2384
5848,66.7501,30.021,0.1849
5849,3.9045,28.713,0.1904
5850,0,28.044,0.1972
5851,0,27.546,0.2142
5852,0,27.143,0.2214
5853,0,26.819,0.2746
5854,0,26.529,0.3292
5855,0,26.264,0.399
5856,0,26.012,0.4034
5857,0,25.789,0.3999
5858,0,25.604,0.3926
5859,0,25.462,0.4297
5860,0.2159,25.346,0.3416
5861,34.4505,25.684,0.2797
5862,126.41,26.442,0.2318
5863,244.8624,27.449,0.4736
5864,359.6816,28.576,0.4145
5865,457.058,29.474,0.3936
5866,512.0534,30.134,0.4804
5867,533.2191,30.572,0.5479
5868,499.7583,30.737,0.4835
5869,420.3081,30.676,0.3665
5870,309.7762,30.504,0.3312
5871,183.9884,30.22,0.3653
5872,66.1708,29.446,0.2914
5873,3.3215,28.29,0.2284
5874,0,27.644,0.2172
5875,0,27.173,0.199
5876,0,26.792,0.2148
5877,0,26.464,0.2379
5878,0,26.171,0.2445
5879,0,25.916,0.2074
5880,0,25.699,0.1659
5881,0,25.499,0.1561
5882,0,25.311,0.1744
5883,0,25.133,0.2075
5884,0.2428,24.947,0.243
5885,52.5199,25.449,0.2766
5886,198.3808,26.445,0.3712
5887,370.6649,27.864,0.462
5888,529.3194,29.439,0.4154
5889,649.8659,30.41,0.2707
5890,706.3302,30.983,0.2274
5891,676.6024,31.225,0.2471
5892,600.6873,31.242,0.2548
5893,473.5957,31.051,0.2907
5894,330.7787,30.721,0.3923
5895,184.1621,30.327,0.3664
5896,63.6613,29.512,0.1788
5897,3.5019,28.418,0.1279
5898,0,27.938,0.1163
5899,0,27.519,0.0783
5900,0,27.137,0.0743
5901,0,26.785,0.0899
5902,0,26.489,0.0926
5903,0,26.228,0.0767
5904,0,26.012,0.0713
5905,0,25.833,0.0727
5906,0,25.671,0.061
5907,0,25.511,0.0474
5908,0.1594,25.387,0.0476
5909,38.0255,25.804,0.0646
5910,144.045,26.67,0.0737
5911,275.8255,27.824,0.0806
5912,384.4164,29.114,0.1576
5913,486.7309,30.006,0.1893
5914,537.7946,30.59,0.2755
5915,546.3782,30.92,0.2491
5916,497.9353,31.007,0.2576
5917,408.9331,30.933,0.2124
5918,303.4057,30.832,0.2319
5919,174.5543,30.491,0.3122
5920,65.0053,29.707,0.1577
5921,3.073,28.397,0.1359
5922,0,27.642,0.1095
5923,0,27.091,0.0947
5924,0,26.663,0.0936
5925,0,26.331,0.0888
5926,0,26.031,0.1204
5927,0,25.747,0.1992
5928,0,25.514,0.2162
5929,0,25.312,0.2013
5930,0,25.098,0.2029
5931,0,24.909,0.2108
5932,0.21,24.748,0.1943
5933,52.834,25.315,0.2483
5934,199.4428,26.439,0.2829
5935,371.3611,27.963,0.3023
5936,525.7891,29.674,0.1394
5937,647.9778,30.809,0.1007
5938,705.7217,31.557,0.0718
5939,731.2908,32.036,0.052
5940,681.1661,32.211,0.0548
5941,573.254,32.147,0.0595
5942,420.0836,31.937,0.0512
5943,245.1805,31.627,0.0435
5944,89.7946,30.648,0.0314
5945,3.8622,29.129,0.0245
5946,0,28.394,0.0249
5947,0,27.762,0.0215
5948,0,27.163,0.0217
5949,0,26.634,0.0233
5950,0,26.201,0.0316
5951,0,25.842,0.0503
5952,0,25.532,0.078
5953,0,25.247,0.1391
5954,0,25.007,0.1215
5955,0,24.789,0.0739
5956,0.1882,24.573,0.0525
5957,57.8404,25.136,0.0334
5958,220.8775,26.399,0.021
5959,407.436,27.99,0.0181
5960,579.9528,30.103,0.0078
5961,716.0236,31.291,0.0111
5962,791.3004,31.966,0.0226
5963,790.152,32.321,0.0175
5964,724.303,32.402,0.018
5965,599.9537,32.255,0.0157
5966,425.8253,32.043,0.0148
5967,241.0935,31.633,0.0104
5968,84.6395,30.56,0.0067
5969,3.5754,29.299,0.0046
5970,0,28.7,0.0031
5971,0,27.971,0.0027
5972,0,27.27,0.0024
5973,0,26.674,0.0026
5974,0,26.187,0.0028
5975,0,25.791,0.0039
5976,0,25.453,0.0056
5977,0,25.167,0.0079
5978,0,24.915,0.0082
5979,0,24.685,0.0079
5980,0.1138,24.481,0.0071
5981,52.6201,24.918,0.0056
5982,212.82,25.982,0.0057
5983,409.8714,27.758,0.0045
5984,595.6672,29.795,0.1124
5985,739.5633,30.96,0.0916
5986,824.1872,31.717,0.0766
5987,845.4924,32.163,0.0818
5988,777.6142,32.285,0.0779
5989,640.8359,32.146,0.0686
5990,455.8716,31.844,0.085
5991,265.0274,31.463,0.0302
5992,92.3328,30.286,0.017
5993,3.4987,28.689,0.0095
5994,0,28.106,0.0078
5995,0,27.57,0.0063
5996,0,27.016,0.006
5997,0,26.501,0.0059
5998,0,26.048,0.0096
5999,0,25.645,0.0132
6000,0,25.287,0.0072
6001,0,24.998,0.0078
6002,0,24.751,0.0094
6003,0,24.545,0.014
6004,0.1208,24.354,0.0149
6005,56.6364,24.852,0.0151
6006,222.0902,26.066,0.0183
6007,422.3479,27.938,0.0188
6008,602.5806,30.157,0.002
6009,746.4721,31.372,0.0051
6010,827.028,32.126,0.0109
6011,822.2982,32.531,0.0005
6012,754.0612,32.645,0.0007
6013,627.8546,32.532,0.0005
6014,450.9431,32.251,0.0003
6015,260.2539,32.032,0.0004
6016,89.1559,31.178,0.0002
6017,3.2078,29.674,0.0002
6018,0,29.13,0.0001
6019,0,28.648,0.0002
6020,0,28.148,0.0003
6021,0,27.672,0.0006
6022,0,27.229,0.0017
6023,0,26.813,0.0029
6024,0,26.473,0.005
6025,0,26.227,0.0097
6026,0,26.044,0.0183
6027,0,25.905,0.0256
6028,0.0637,25.742,0.0258
6029,42.614,26.14,0.0249
6030,166.1446,27.277,0.0262
6031,313.9596,28.73,0.0235
6032,435.2576,30.4,0.0131
6033,510.888,31.044,0.0286
6034,528.2493,31.418,0.0988
6035,475.5832,31.671,0.2254
6036,413.3637,31.776,0.3467
6037,328.446,31.738,0.6662
6038,237.6191,31.547,0.8102
6039,139.8669,31.125,0.6499
6040,49.6886,30.219,0.2914
6041,2.0003,28.868,0.1192
6042,0,28.118,0.0827
6043,0,27.584,0.0681
6044,0,27.188,0.1003
6045,0,26.885,0.1523
6046,0,26.629,0.2331
6047,0,26.416,0.3228
6048,0,26.261,0.3825
6049,0,26.158,0.512
6050,0,26.079,0.5621
6051,0,25.942,0.403
6052,0.0325,25.788,0.2005
6053,28.379,26.06,0.1365
6054,121.694,26.986,0.2082
6055,240.4349,28.208,0.5659
6056,332.452,29.154,0.2926
6057,411.7293,29.698,0.3771
6058,475.426,30.105,0.465
6059,478.9849,30.24,0.3928
6060,425.1516,30.128,0.3772
6061,339.6263,29.865,0.2976
6062,227.6814,29.466,0.2009
6063,122.5749,28.922,0.1308
6064,42.2671,28.163,0.0772
6065,1.4515,27.181,0.0596
6066,0,26.747,0.0535
6067,0,26.438,0.0545
6068,0,26.182,0.0602
6069,0,25.967,0.0766
6070,0,25.768,0.1005
6071,0,25.592,0.1169
6072,0,25.438,0.1508
6073,0,25.318,0.1862
6074,0,25.267,0.1811
6075,0,25.21,0.1782
6076,0.0234,25.14,0.1773
6077,36.4837,25.638,0.1563
6078,153.0595,26.841,0.1568
6079,304.3729,28.105,0.1897
6080,458.2919,29.107,0.1904
6081,600.1108,29.912,0.1903
6082,680.4129,30.523,0.1977
6083,693.1056,30.881,0.2284
6084,663.6549,31.058,0.2261
6085,569.009,31.024,0.1877
6086,424.6294,30.78,0.1575
6087,245.039,30.315,0.1349
6088,85.1377,29.437,0.1056
6089,2.3371,27.914,0.0748
6090,0,27.258,0.0727
6091,0,26.838,0.0518
6092,0,26.504,0.0451
6093,0,26.215,0.0402
6094,0,25.969,0.045
6095,0,25.75,0.0654
6096,0,25.544,0.0784
6097,0,25.369,0.0899
6098,0,25.228,0.0737
6099,0,25.119,0.0583
6100,0.0363,25.062,0.0346
6101,49.1491,25.609,0.0207
6102,191.9878,27.05,0.0376
6103,345.4058,28.604,0.0432
6104,490.6038,29.726,0.0326
6105,630.5295,30.515,0.0403
6106,722.9353,31.122,0.0575
6107,740.2148,31.478,0.0619
6108,669.3486,31.539,0.0767
6109,552.4021,31.388,0.0702
6110,400.7082,31.116,0.0505
6111,231.8792,30.741,0.0507
6112,78.49,30.06,0.0493
6113,2.2367,28.643,0.0284
6114,0,27.795,0.0271
6115,0,27.175,0.0255
6116,0,26.713,0.0222
6117,0,26.321,0.0225
6118,0,25.992,0.0227
6119,0,25.735,0.0263
6120,0,25.547,0.0298
6121,0,25.43,0.0395
6122,0,25.327,0.0426
6123,0,25.184,0.0457
6124,0.0196,25.069,0.0523
6125,41.1112,25.55,0.0564
6126,171.5089,26.692,0.1055
6127,326.2677,28.257,0.1501
6128,444.1507,29.426,0.2045
6129,533.5783,30.003,0.2584
6130,566.4152,30.363,0.3151
6131,537.791,30.477,0.3657
6132,465.7882,30.353,0.4333
6133,361.7459,30.043,0.4667
6134,236.5337,29.581,0.4669
6135,130.6043,28.988,0.3991
6136,44.3695,28.156,0.3547
6137,1.0524,27.218,0.3044
6138,0,26.869,0.2441
6139,0,26.621,0.2087
6140,0,26.416,0.1916
6141,0,26.264,0.2024
6142,0,26.125,0.2389
6143,0,25.999,0.2905
6144,0,25.892,0.3307
6145,0,25.791,0.3529
6146,0,25.689,0.3835
6147,0,25.623,0.3865
6148,0.007,25.65,0.4082
6149,27.9073,25.981,0.3599
6150,117.7578,26.742,0.3657
6151,229.372,27.664,0.4021
6152,325.3578,28.598,0.4859
6153,374.7681,29.101,0.4841
6154,400.802,29.332,0.5099
6155,382.9086,29.352,0.5635
6156,333.493,29.213,0.6287
6157,263.9342,28.965,0.5852
6158,188.8537,28.701,0.5669
6159,116.6068,28.41,0.6455
6160,41.2786,27.92,0.6294
6161,0.8591,27.272,0.5052
6162,0,27.018,0.4766
6163,0,26.843,0.4741
6164,0,26.677,0.5279
6165,0,26.549,0.5503
6166,0,26.487,0.6099
6167,0,26.374,0.6901
6168,0,26.24,0.7396
6169,0,26.109,0.7986
6170,0,26,0.8488
6171,0,25.933,0.8427
6172,0.0072,25.865,0.8264
6173,24.0354,26.083,0.8163
6174,103.5554,26.849,0.787
6175,202.7267,27.732,0.8059
6176,291.8463,28.466,0.2857
6177,373.2849,29.059,0.2812
6178,429.6005,29.506,0.2803
6179,449.8455,29.791,0.2086
6180,422.655,29.894,0.2097
6181,345.7622,29.773,0.1948
6182,242.273,29.475,0.1765
6183,141.6719,29.029,0.1765
6184,48.6178,28.255,0.1514
6185,1.0272,27.302,0.1148
6186,0,26.99,0.0918
6187,0,26.773,0.0692
6188,0,26.58,0.0546
6189,0,26.401,0.0533
6190,0,26.235,0.058
6191,0,26.085,0.0608
6192,0,25.962,0.0597
6193,0,25.866,0.0597
6194,0,25.775,0.0566
6195,0,25.657,0.0558
6196,0.003,25.533,0.0577
6197,37.2597,25.94,0.0514
6198,168.0079,27.051,0.0641
6199,339.0044,28.321,0.0623
6200,502.2609,29.351,0.0391
6201,638.5664,30.184,0.0456
6202,706.261,30.794,0.0487
6203,698.3818,31.157,0.0471
6204,636.0021,31.323,0.042
6205,520.5558,31.275,0.0319
6206,364.9034,31.001,0.0245
6207,191.921,30.555,0.016
6208,60.2713,29.65,0.0116
6209,1.2334,28.398,0.0073
6210,0,27.908,0.0063
6211,0,27.536,0.0046
6212,0,27.229,0.0039
6213,0,26.945,0.0039
6214,0,26.678,0.0055
6215,0,26.401,0.0097
6216,0,26.117,0.0116
6217,0,25.86,0.0139
6218,0,25.674,0.013
6219,0,25.592,0.0153
6220,0.0018,25.592,0.0137
6221,35.4101,26.042,0.0119
6222,161.3264,27.322,0.014
6223,322.1169,28.88,0.0129
6224,447.6705,30.104,0.046
6225,523.828,30.967,0.0493
6226,554.5579,31.516,0.0598
6227,522.1166,31.721,0.0812
6228,438.1054,31.627,0.0922
6229,340.5774,31.324,0.1019
6230,235.2733,30.885,0.1282
6231,136.3822,30.232,0.1244
6232,44.5678,29.044,0.1076
6233,0.8012,27.758,0.1067
6234,0,27.194,0.0923
6235,0,26.806,0.0795
6236,0,26.526,0.0767
6237,0,26.285,0.0832
6238,0,26.106,0.0911
6239,0,25.968,0.0948
6240,0,25.798,0.102
6241,0,25.607,0.0931
6242,0,25.443,0.0853
6243,0,25.292,0.0871
6244,0.0018,25.139,0.0828
6245,34.299,25.452,0.0913
6246,145.3695,26.526,0.1168
6247,251.381,27.835,0.2047
6248,351.96,29.064,0.1669
6249,430.5332,29.939,0.224
6250,447.9647,30.351,0.2944
6251,411.5269,30.311,0.4103
6252,345.1497,30.033,0.5228
6253,267.5414,29.639,0.6181
6254,187.4014,29.205,0.663
6255,104.2582,28.695,0.6151
6256,32.805,27.93,0.5456
6257,0.5364,27.1,0.4522
6258,0,26.807,0.3763
6259,0,26.591,0.3365
6260,0,26.333,0.3217
6261,0,26.068,0.3613
6262,0,25.825,0.4509
6263,0,25.614,0.5317
6264,0,25.44,0.6436
6265,0,25.294,0.728
6266,0,25.165,0.7388
6267,0,25.052,0.7157
6268,0.0008,24.97,0.6918
6269,29.8559,25.191,0.7021
6270,147.0375,26.012,0.6765
6271,290.0251,26.996,0.6207
6272,395.2811,27.877,0.911
6273,468.7099,28.561,0.8563
6274,497.4465,29.016,0.9108
6275,476.7332,29.223,1.0447
6276,409.9663,29.194,1.1824
6277,309.0261,28.951,1.3013
6278,200.1907,28.534,1.3734
6279,97.7787,27.972,1.3871
6280,25.9878,27.362,1.3644
6281,0.3259,26.894,1.2787
6282,0,26.7,1.1871
6283,0,26.546,1.04
6284,0,26.396,0.8858
6285,0,26.244,0.8189
6286,0,26.079,0.8272
6287,0,25.935,0.8623
6288,0,25.791,0.8947
6289,0,25.645,0.8686
6290,0,25.526,0.8006
6291,0,25.407,0.7079
6292,0.0005,25.292,0.6289
6293,26.2571,25.427,0.5209
6294,122.6909,26.102,0.4585
6295,243.9413,26.991,0.4734
6296,348.6488,27.833,0.9061
6297,423.7883,28.506,0.8954
6298,447.1313,28.894,0.8975
6299,427.933,29.073,1.0772
6300,388.6954,29.137,1.1191
6301,322.9385,29.071,1.1649
6302,224.2577,28.786,1.1902
6303,123.1812,28.29,1.2955
6304,38.1888,27.527,1.326
6305,0.5531,26.735,1.2705
6306,0,26.463,1.1436
6307,0,26.259,0.9692
6308,0,26.086,0.849
6309,0,25.932,0.7484
6310,0,25.791,0.7006
6311,0,25.657,0.6462
6312,0,25.526,0.6457
6313,0,25.374,0.6432
6314,0,25.3,0.6598
6315,0,25.253,0.6452
6316,0,25.174,0.6325
6317,31.6117,25.333,0.567
6318,151.8243,26.175,0.5377
6319,300.5978,27.27,0.5406
6320,430.1087,28.337,0.6408
6321,527.7037,29.193,0.7475
6322,575.2342,29.786,0.8804
6323,551.5912,30.093,0.9992
6324,489.2563,30.16,1.1448
6325,371.3693,29.971,1.216
